gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
TX50_RS02935,2.8412070274353,5.6287738164266,1.04305492225402e-14,1.48531020928972e-11,Proteome,LATEvsC1_prot
TX50_RS01365,2.30809545516968,5.18347199757894,5.25000090116409e-13,3.73800064162883e-10,Proteome,LATEvsC1_prot
TX50_RS04285,2.21434958775838,5.19382241566976,8.58555223512412e-12,4.07527546093892e-09,Proteome,LATEvsC1_prot
TX50_RS07865,3.14743343989054,1.29842980702718,1.3081294574332199e-11,4.65694086846226e-09,Proteome,LATEvsC1_prot
TX50_RS08715,1.85120630264282,3.51129322052002,3.02544220726374e-11,8.61645940628712e-09,Proteome,LATEvsC1_prot
TX50_RS00515,2.52415386835734,1.81768105824789,4.5855719718563896e-11,1.08830908132058e-08,Proteome,LATEvsC1_prot
TX50_RS01985,4.21590280532837,-0.255776659647624,7.6735186289604e-11,1.56101293251994e-08,Proteome,LATEvsC1_prot
TX50_RS06265,2.20536088943481,0.845371182759603,1.4642853701788102e-10,2.60642795891828e-08,Proteome,LATEvsC1_prot
TX50_RS00880,2.04836289087931,1.46256402333577,3.00315081525586e-10,4.66006886737879e-08,Proteome,LATEvsC1_prot
TX50_RS06370,1.67839733759562,2.06182270050049,3.27252027203567e-10,4.66006886737879e-08,Proteome,LATEvsC1_prot
TX50_RS07180,1.85542821884155,3.23523057301839,4.84358555712068e-10,6.27024166667259e-08,Proteome,LATEvsC1_prot
TX50_RS09195,1.8781574567159,-1.65886631011963,6.392698316120251e-10,7.58600200179603e-08,Proteome,LATEvsC1_prot
TX50_RS02045,3.53015597661336,-0.747974332173665,1.04397389403859e-09,1.14355294239304e-07,Proteome,LATEvsC1_prot
TX50_RS02025,2.10125907262166,-0.688140805562337,1.1588327514488e-09,1.17869845575935e-07,Proteome,LATEvsC1_prot
TX50_RS01980,3.22701247533162,0.916715558369955,1.5585790194537301e-09,1.43199309413515e-07,Proteome,LATEvsC1_prot
TX50_RS01315,1.7099871635437,0.639845593770345,1.68483109417694e-09,1.43199309413515e-07,Proteome,LATEvsC1_prot
TX50_RS05640,1.9221625328064,4.71931934356689,1.7385991762843602e-09,1.43199309413515e-07,Proteome,LATEvsC1_prot
TX50_RS04010,1.74159955978394,0.912552197774252,1.8101036302270102e-09,1.43199309413515e-07,Proteome,LATEvsC1_prot
TX50_RS02600,1.95916763941447,6.70309772491455,2.6393649613765204e-09,1.97813458157903e-07,Proteome,LATEvsC1_prot
TX50_RS00040,-1.50820716222127,1.58453591664632,2.8337282310628903e-09,2.01761450051678e-07,Proteome,LATEvsC1_prot
TX50_RS07610,2.02176459630331,2.91997890472412,5.0825455918207105e-09,3.44644996321556e-07,Proteome,LATEvsC1_prot
TX50_RS07480,2.94355853398641,0.585858853658042,5.70742848001408e-09,3.69426279797275e-07,Proteome,LATEvsC1_prot
TX50_RS02940,1.46124124526977,6.34397195180257,7.00276687711466e-09,4.33562610130925e-07,Proteome,LATEvsC1_prot
TX50_RS06060,2.41864315668742,-0.0816806157430013,7.64677923347653e-09,4.53708901186274e-07,Proteome,LATEvsC1_prot
TX50_RS05015,2.11796108881633,1.39254779815674,9.60574586089324e-09,5.47143284236479e-07,Proteome,LATEvsC1_prot
TX50_RS04695,1.40526024500529,2.22548796335856,1.02816765637046e-08,5.63119516412128e-07,Proteome,LATEvsC1_prot
TX50_RS00095,1.42230304082235,2.37242158253988,1.18852829366646e-08,6.26838625992975e-07,Proteome,LATEvsC1_prot
TX50_RS03290,-1.45004510879517,3.6093905766805,1.27714120056279e-08,6.49517524857647e-07,Proteome,LATEvsC1_prot
TX50_RS06635,-1.69489908218384,2.99758993784587,1.680103727954e-08,8.24988865036723e-07,Proteome,LATEvsC1_prot
TX50_RS07645,1.80557457605998,1.14248714447022,1.77525917723222e-08,8.42656356126226e-07,Proteome,LATEvsC1_prot
TX50_RS05170,2.30497821172078,-1.34694054921468,2.03542837929465e-08,9.0724264127587e-07,Proteome,LATEvsC1_prot
TX50_RS01970,3.87599738438924,3.66575603485107,2.0387475084851e-08,9.0724264127587e-07,Proteome,LATEvsC1_prot
TX50_RS01975,3.56736389795939,-2.5107385635376,4.26610830552022e-08,1.8408903718366e-06,Proteome,LATEvsC1_prot
TX50_RS06615,-1.85613012313843,2.22413679758708,5.37043561660681e-08,2.24926479942591e-06,Proteome,LATEvsC1_prot
TX50_RS07740,2.0480310122172,6.08276818593343,7.37600929641127e-08,3.00098206802561e-06,Proteome,LATEvsC1_prot
TX50_RS06095,3.22766923904419,-2.20520191192627,7.85817150840426e-08,3.10834339665768e-06,Proteome,LATEvsC1_prot
TX50_RS03860,3.11306683222453,-2.58876158396403,8.51395376459158e-08,3.27672166507525e-06,Proteome,LATEvsC1_prot
TX50_RS09370,2.21341530481974,-1.69996636708577,9.10447232310574e-08,3.40047583605168e-06,Proteome,LATEvsC1_prot
TX50_RS06620,-1.31197818120321,2.96153011322022,9.31310095547862e-08,3.40047583605168e-06,Proteome,LATEvsC1_prot
