gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
TX50_RS05815,-4.37296295166016,-2.41147057215373,7.237013372279189e-12,5.64096925308919e-09,Proteome,P3vsP1_prot
TX50_RS01635,-3.7902889251709,6.08036057154338,1.08995556486108e-11,5.64096925308919e-09,Proteome,P3vsP1_prot
TX50_RS06795,-3.26344426472982,4.09551270802816,1.1884064437687899e-11,5.64096925308919e-09,Proteome,P3vsP1_prot
TX50_RS06240,-4.62660725911458,6.05673742294312,4.2890835854038395e-11,1.52691375640377e-08,Proteome,P3vsP1_prot
TX50_RS03985,-3.53064664204915,4.00979423522949,5.88539586912857e-11,1.67616074352782e-08,Proteome,P3vsP1_prot
TX50_RS08365,3.61984952290853,4.43591896692912,8.6874469795981e-11,2.06182074982462e-08,Proteome,P3vsP1_prot
TX50_RS01535,-3.69355583190918,2.53903897603353,1.46042659684553e-10,2.97092496272577e-08,Proteome,P3vsP1_prot
TX50_RS08170,-4.13231150309244,5.93948936462402,2.59955023196582e-10,4.62719941289917e-08,Proteome,P3vsP1_prot
TX50_RS04430,-2.91967328389486,1.56569083531698,3.52179072903471e-10,5.57225555349492e-08,Proteome,P3vsP1_prot
TX50_RS01165,-3.31429290771485,4.0489444732666,4.46234763608036e-10,6.35438303377843e-08,Proteome,P3vsP1_prot
TX50_RS06905,-2.90479532877604,3.17753616968791,5.22345269942768e-10,6.56695075616665e-08,Proteome,P3vsP1_prot
TX50_RS06245,-3.84639739990235,6.58228158950806,5.53394726643257e-10,6.56695075616665e-08,Proteome,P3vsP1_prot
TX50_RS01260,2.51387151082357,2.67894824345907,9.67482970733809e-10,1.05976596178842e-07,Proteome,P3vsP1_prot
TX50_RS06600,-2.97193717956543,2.37481005986532,1.8395370287845102e-09,1.79307718819133e-07,Proteome,P3vsP1_prot
TX50_RS00190,2.51758257548015,1.39990266164144,1.8887751280105303e-09,1.79307718819133e-07,Proteome,P3vsP1_prot
TX50_RS08755,-2.95675214131673,2.10916598637899,2.22452193232126e-09,1.97982451976592e-07,Proteome,P3vsP1_prot
TX50_RS01275,3.58713213602702,-0.682793617248536,2.9639046678135e-09,2.48270602762731e-07,Proteome,P3vsP1_prot
TX50_RS00690,-3.74958801269531,1.22878615061442,3.45447756983405e-09,2.73287558857983e-07,Proteome,P3vsP1_prot
TX50_RS01420,-2.2805544535319,1.80167118708293,4.20012585129114e-09,3.14788379591504e-07,Proteome,P3vsP1_prot
TX50_RS06110,5.82990550994871,-8.28359087308247,4.56754713060043e-09,3.2520935569875e-07,Proteome,P3vsP1_prot
TX50_RS03200,-3.49648984273275,1.56695906321208,5.651689654303051e-09,3.83238384177502e-07,Proteome,P3vsP1_prot
TX50_RS02310,-4.88850911458333,-1.69318040211995,6.48757493749178e-09,4.1992303231765e-07,Proteome,P3vsP1_prot
TX50_RS03105,-3.20643997192383,0.656630357106526,7.608450498294361e-09,4.40472853938099e-07,Proteome,P3vsP1_prot
TX50_RS01105,-3.68722216288249,4.12341213226319,7.676056758241961e-09,4.40472853938099e-07,Proteome,P3vsP1_prot
TX50_RS00065,2.17143058776856,1.21029265721639,7.733020609868311e-09,4.40472853938099e-07,Proteome,P3vsP1_prot
