gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
TX50_RS00020,-0.0794337318282195,1911.213421411726,0.7757855404094272,0.8652632204928816,RNA,LATEvsC1_rna
TX50_RS00025,-0.8168175647936003,129.7267810834447,0.0029012395216054,0.0150931142409678,RNA,LATEvsC1_rna
TX50_RS00030,0.6213503628593016,1008.790198462983,0.0277360242652486,0.0854186408767691,RNA,LATEvsC1_rna
TX50_RS00035,0.2428389583893826,436.5257304907816,0.2311095748205021,0.4091663854378254,RNA,LATEvsC1_rna
TX50_RS00040,-0.4410418126133349,836.8079504884151,0.0570512170459539,0.151398847534306,RNA,LATEvsC1_rna
TX50_RS00045,-0.5347418824017817,162.04778179795971,0.1402485943372838,0.2862311091060367,RNA,LATEvsC1_rna
TX50_RS00050,0.4682920730077203,364.4287619302709,0.1666354058461442,0.324972661506712,RNA,LATEvsC1_rna
TX50_RS00055,-0.0469069804397146,1881.381554903057,0.8731743797098501,0.9265645214121118,RNA,LATEvsC1_rna
TX50_RS00060,-0.9068654924070604,163.35588032998203,0.0053231283982962,0.0239800442723248,RNA,LATEvsC1_rna
TX50_RS00065,0.1632781227007901,217.24777771246605,0.4965571994329283,0.6631533964950244,RNA,LATEvsC1_rna
TX50_RS00070,-0.1825188735791472,117.64445387691146,0.4311902241237089,0.6016113610933449,RNA,LATEvsC1_rna
TX50_RS00075,-0.52500907301581,321.69076290321453,0.0574354277794504,0.1517642848478469,RNA,LATEvsC1_rna
TX50_RS00080,0.1871394174418328,3731.197555154917,0.3749599315242264,0.5500802172559541,RNA,LATEvsC1_rna
TX50_RS00085,1.1391085599819275,152.214865749413,0.0034637022185955,0.0173985546065229,RNA,LATEvsC1_rna
TX50_RS00090,1.4337531508037311,484.4131595931976,2.5825660066998677e-10,1.289189030912069e-08,RNA,LATEvsC1_rna
TX50_RS00095,0.8178903863129366,2005.5983256409688,0.003167147282412,0.0162042133812049,RNA,LATEvsC1_rna
TX50_RS00100,1.2670479483757289,797.2286011515466,1.948358882575893e-09,8.996547140294187e-08,RNA,LATEvsC1_rna
TX50_RS00105,1.379698726830596,122.61403320410712,8.01854493425866e-09,3.085469269494947e-07,RNA,LATEvsC1_rna
TX50_RS00110,1.6189937516013295,118.48371371296324,0.00017341453264727038,0.0016595680922254,RNA,LATEvsC1_rna
TX50_RS00115,-1.3124254006352416,1285.6215432364038,7.880657845502763e-07,1.8424778532460252e-05,RNA,LATEvsC1_rna
TX50_RS00120,0.218074598289484,42.339481703011565,0.5866780246744918,0.736137439927844,RNA,LATEvsC1_rna
TX50_RS00125,0.2232932751041931,155.75629339921082,0.4704456791946267,0.6436393847944264,RNA,LATEvsC1_rna
TX50_RS00130,-1.3598934340806417,4439.613777640853,0.000697699913521814,0.0049373629895585,RNA,LATEvsC1_rna
TX50_RS00135,0.1874023790132238,234.4198601386992,0.3258059273830866,0.503989571085897,RNA,LATEvsC1_rna
TX50_RS00140,-0.1136750792254781,1824.020450747372,0.7527209760419614,0.8508418866276026,RNA,LATEvsC1_rna
TX50_RS00145,-0.5391672286553176,820.0887505729042,0.0409877475264101,0.1171894267512067,RNA,LATEvsC1_rna
TX50_RS00150,-0.4147169785703679,996.0900424406376,0.0286626023352925,0.0880862337991435,RNA,LATEvsC1_rna
TX50_RS00155,0.0759558333965471,150.45836038586063,0.7802304659428156,0.8691710920364176,RNA,LATEvsC1_rna
TX50_RS00160,-0.7825910529525391,186.39220490896807,0.0067252758999584,0.0288203818729078,RNA,LATEvsC1_rna
TX50_RS00165,-3.653190209217448,286.6472569467633,8.419804456819059e-05,0.0009599616562805432,RNA,LATEvsC1_rna
TX50_RS00170,-0.4525103186576372,274.3746596381312,0.0597702154204776,0.1549504727978695,RNA,LATEvsC1_rna
TX50_RS00175,0.4532841522965211,126.50652751904808,0.2579315173777081,0.4386735843431187,RNA,LATEvsC1_rna
TX50_RS00180,-0.6629524432103285,476.5836844367778,0.0916320252634979,0.2092019167635113,RNA,LATEvsC1_rna
TX50_RS00185,0.2316140752366573,1087.254410304833,0.3555136061713689,0.532981843018278,RNA,LATEvsC1_rna
TX50_RS00190,-0.922081683816276,1366.6149771174128,0.0021399614840533,0.0120137047448224,RNA,LATEvsC1_rna
TX50_RS00195,-0.3292841508978735,165.9775424972949,0.2646125886564026,0.4459301562485179,RNA,LATEvsC1_rna
TX50_RS00200,-0.4469562130820559,760.4466399012803,0.0768964957445897,0.1861439418614119,RNA,LATEvsC1_rna
TX50_RS00205,-0.1523211647810149,72.88905629892997,0.5574400493066497,0.7090852417833209,RNA,LATEvsC1_rna
TX50_RS00210,-0.2724676361132267,299.6021107577577,0.4203959506568279,0.5942710385114028,RNA,LATEvsC1_rna
TX50_RS00215,0.7294761734234673,172.53618513371424,0.0020547662695824,0.011677394768981,RNA,LATEvsC1_rna
TX50_RS00220,-0.3368174155032757,223.2278772446376,0.4402374910349296,0.6104494338900263,RNA,LATEvsC1_rna
TX50_RS00225,1.0028123107038565,345.71979205146306,1.5269599038971848e-05,0.00023308222665273555,RNA,LATEvsC1_rna
TX50_RS00230,2.0774876251832413,1509.4428467801056,2.008651046720441e-17,2.4733189888617695e-15,RNA,LATEvsC1_rna
TX50_RS00235,0.2506166032013076,869.845608418173,0.1869890958741787,0.3527771808780472,RNA,LATEvsC1_rna
TX50_RS00240,0.0482703054154997,296.96836552933166,0.8847853030860485,0.931167210712212,RNA,LATEvsC1_rna
TX50_RS00245,-0.1649541841255465,317.90652351652795,0.6874431787860935,0.806163524582803,RNA,LATEvsC1_rna
TX50_RS00250,0.5213706871151474,248.02044000703688,0.0352075120947524,0.1032194838714408,RNA,LATEvsC1_rna
TX50_RS00255,-0.0777619888019006,879.1178313774976,0.5939370184422399,0.7392194562417904,RNA,LATEvsC1_rna
TX50_RS00260,-0.335508471052413,34.75861689718212,0.5164983336908877,0.6775372317663847,RNA,LATEvsC1_rna
TX50_RS00265,0.5988996665176693,126.1532452068055,0.0937742961284696,0.2127777947779895,RNA,LATEvsC1_rna
TX50_RS00270,-1.0981373803185843,2135.7217225934787,0.0008734122687053677,0.0059308546334515,RNA,LATEvsC1_rna
TX50_RS00275,-0.3702342360597157,58.301378333665824,0.1099364162956675,0.2397314768572585,RNA,LATEvsC1_rna
TX50_RS00280,0.2005434028418992,146.46113330978926,0.5498027663393302,0.7035079736996316,RNA,LATEvsC1_rna
TX50_RS00285,0.0748082581108695,136.40335385384077,0.842347864636555,0.9123842955165822,RNA,LATEvsC1_rna
TX50_RS00290,-0.1408973323542557,540.6310380957149,0.6892296569097118,0.8072334662728204,RNA,LATEvsC1_rna
TX50_RS00295,-0.7409348496244509,500.1041838332091,0.0799074020927728,0.1904373827940019,RNA,LATEvsC1_rna
TX50_RS00300,-0.0457374192334632,246.14971578429464,0.8402294003794306,0.9123842955165822,RNA,LATEvsC1_rna
TX50_RS00305,0.0958852472519525,347.748571961912,0.7741576978718394,0.865014681167143,RNA,LATEvsC1_rna
TX50_RS00310,0.029702053146047,170.0733439282259,0.9320107637424272,0.9574103896731164,RNA,LATEvsC1_rna
TX50_RS00320,-0.9581934547782308,567.1138391445782,0.0009684025900785776,0.0064181765655804,RNA,LATEvsC1_rna
TX50_RS00325,-0.6081518953684407,222.37519199345368,0.0364502801414596,0.1061887498758296,RNA,LATEvsC1_rna
TX50_RS00330,-1.0319482226698231,862.2870842263799,0.0016995054756317,0.0099021659731605,RNA,LATEvsC1_rna
TX50_RS00335,0.0058775598177395,4218.300495580355,0.9779140754054932,0.9913945347253352,RNA,LATEvsC1_rna
TX50_RS00340,-0.593296921043274,134.3095919737239,0.0327160689234978,0.0976196757701138,RNA,LATEvsC1_rna
TX50_RS00345,0.4364101008809565,832.9184824001401,0.0041256716285324,0.0195889858557824,RNA,LATEvsC1_rna
TX50_RS00350,0.687495267479306,185.31861342097383,0.0203844039720112,0.0684545347932813,RNA,LATEvsC1_rna
TX50_RS00355,0.0295085081992375,227.67513107044647,0.8985363917312219,0.939684445570039,RNA,LATEvsC1_rna
TX50_RS00360,0.5912666089778624,335.5426219660498,0.0259340926860133,0.0818808020360113,RNA,LATEvsC1_rna
TX50_RS00365,0.8354556006083977,79.25893119221303,0.0073271549149021,0.0312288738125867,RNA,LATEvsC1_rna
TX50_RS00370,0.4120771596202101,229.678473687906,0.1860891515977054,0.3521584661895101,RNA,LATEvsC1_rna
TX50_RS00375,0.2317652859747964,85.00174314496873,0.4728065022792783,0.6459124332173277,RNA,LATEvsC1_rna
TX50_RS00380,0.7164974576740087,523.507182542516,0.0053148377743303,0.0239800442723248,RNA,LATEvsC1_rna
TX50_RS00385,0.8458960607844697,3127.660654591819,1.3719426839821793e-06,2.912618548638029e-05,RNA,LATEvsC1_rna
TX50_RS00390,-0.6987673676004155,21.531033571151465,0.2933858874464373,0.4736745927566169,RNA,LATEvsC1_rna
TX50_RS00395,-1.2865614596052068,2142.7856048971844,0.00037085078396044153,0.0030578633838166,RNA,LATEvsC1_rna
TX50_RS00405,-0.6118739657092596,475.7221412603148,0.0065957358155825,0.0283309861660023,RNA,LATEvsC1_rna
TX50_RS00410,-0.0749955133871156,149.69826693904457,0.7042777805012299,0.8170860933327712,RNA,LATEvsC1_rna
TX50_RS00415,0.1790645762078366,114.89131568764422,0.5467600253536222,0.7027597542297428,RNA,LATEvsC1_rna
TX50_RS00420,-1.5712564634928945,842.0402178679162,4.968869147769791e-07,1.1918832877832217e-05,RNA,LATEvsC1_rna
TX50_RS00425,-0.0024604706977055,68.3314359628229,0.9937095838417812,0.9969481810732044,RNA,LATEvsC1_rna
TX50_RS00430,-0.4185271104431026,293.182449827703,0.1668411140749353,0.324972661506712,RNA,LATEvsC1_rna
TX50_RS00435,0.0697044060910044,107.85796583608536,0.7733409324939342,0.8646251224674919,RNA,LATEvsC1_rna
TX50_RS00440,-0.7016350181378153,974.3289024094468,0.0007536195032721116,0.0052724819035742,RNA,LATEvsC1_rna
TX50_RS00445,0.1918598455434,292.766551180999,0.3463858820449199,0.5252666043817464,RNA,LATEvsC1_rna
TX50_RS00450,0.5255100872665496,597.132413994273,0.0043149389527068,0.0203306086292229,RNA,LATEvsC1_rna
TX50_RS00455,1.1081068623157917,2044.2453977488135,0.0261366381132866,0.0821508630085015,RNA,LATEvsC1_rna
TX50_RS00460,0.4946417950984696,1443.5501672781254,0.2743148578347903,0.4551924841457422,RNA,LATEvsC1_rna
TX50_RS00465,0.4289280817818924,1434.5709443724702,0.2907562429294941,0.4707156520371877,RNA,LATEvsC1_rna
TX50_RS00475,0.6923034417573283,372.1432776991524,0.000289832416659994,0.0024898626677721,RNA,LATEvsC1_rna
TX50_RS00480,-0.7166774428143489,433.7009962355085,0.0014171674953414,0.0085260858758814,RNA,LATEvsC1_rna
TX50_RS00485,0.4149792140045977,1031.627610426494,0.0580587432786275,0.1523217313006037,RNA,LATEvsC1_rna
TX50_RS00490,0.537755801097846,1237.022728459698,0.0145762153536007,0.0539359840323357,RNA,LATEvsC1_rna
TX50_RS00495,0.9720310472585229,665.3715785287753,0.0021920311990028,0.0121582030767517,RNA,LATEvsC1_rna
TX50_RS00500,0.3172949308707931,80.02758352663297,0.3221287740142389,0.5005359638576613,RNA,LATEvsC1_rna
TX50_RS00505,0.2554552411326883,458.504639341223,0.1963424900254339,0.3652009859788283,RNA,LATEvsC1_rna
TX50_RS00510,-0.3178822564127994,197.0372644348696,0.3133900391849895,0.4922035734478533,RNA,LATEvsC1_rna
TX50_RS00515,0.0119871835528378,281.1218824243658,0.967666134667692,0.9847269150034308,RNA,LATEvsC1_rna
TX50_RS00520,0.0809135132115328,146.29889106430514,0.7982880952104915,0.8806064392506575,RNA,LATEvsC1_rna
TX50_RS00525,0.7212288840757822,187.21858824487447,0.0062997537536401,0.0271860868761058,RNA,LATEvsC1_rna
TX50_RS00530,0.561335267822116,407.066439271122,0.0060310859906536,0.0263343163705372,RNA,LATEvsC1_rna
TX50_RS00535,-0.175684122139037,983.6027025996956,0.4820425537932316,0.6527365079590166,RNA,LATEvsC1_rna
TX50_RS00540,0.3767912222352159,111.5335657712686,0.0809868564449998,0.1914095992669332,RNA,LATEvsC1_rna
TX50_RS00550,-0.0301132988109654,218.33854395976127,0.9011384503443672,0.9401425136560108,RNA,LATEvsC1_rna
TX50_RS00555,0.6430433874497357,65.15991607563618,0.0710011478558622,0.1750856075964988,RNA,LATEvsC1_rna
TX50_RS00560,0.4299977316960832,419.0485684405025,0.2747451453763005,0.4551924841457422,RNA,LATEvsC1_rna
TX50_RS00565,0.7758684719398931,3085.0045588688,2.4407616085274243e-05,0.0003415217190113752,RNA,LATEvsC1_rna
