gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
TX50_RS00020,-0.1270712685963885,1911.213421411726,0.697888760132898,0.8007394062975799,RNA,C3vsC1_rna,PMM0001,tier1:gene_id
TX50_RS00025,-1.2931057690876375,129.7267810834447,0.0001021840115696,0.0009851177365388,RNA,C3vsC1_rna,PMM0002,tier1:gene_id
TX50_RS00030,0.4165923199125678,1008.790198462983,0.2111064347801528,0.368987734445763,RNA,C3vsC1_rna,PMM0003,tier1:gene_id
TX50_RS00035,-0.000925175346937,436.5257304907816,0.9969123894366174,0.997451260998475,RNA,C3vsC1_rna,PMM0004,tier1:gene_id
TX50_RS00040,-0.7241177473614703,836.8079504884151,0.008364551530092,0.0322069374953051,RNA,C3vsC1_rna,PMM0005,tier1:gene_id
TX50_RS00045,-0.5288675337602019,162.04778179795971,0.2146322017674891,0.3733874111575399,RNA,C3vsC1_rna,PMM0006,tier1:gene_id
TX50_RS00050,0.7246995952953753,364.4287619302709,0.0544243346209577,0.1370604671882895,RNA,C3vsC1_rna,PMM0007,tier1:gene_id
TX50_RS00055,0.3344047380976397,1881.381554903057,0.330141807748236,0.4960166283620007,RNA,C3vsC1_rna,PMM0008,tier1:gene_id
TX50_RS00060,-0.607714486738892,163.35588032998203,0.1011612161849528,0.2177318734399393,RNA,C3vsC1_rna,PMM0009,tier1:gene_id
TX50_RS00065,-0.0371139748175562,217.24777771246605,0.8860221651409532,0.9265689421897766,RNA,C3vsC1_rna,PMM0010,tier1:gene_id
TX50_RS00070,-0.4762977764227236,117.64445387691146,0.0928837019533971,0.2040536253928966,RNA,C3vsC1_rna,PMM0011,tier1:gene_id
TX50_RS00075,-1.0257530308180678,321.69076290321453,0.0014695505128199,0.0080609524518302,RNA,C3vsC1_rna,PMM0012,tier1:gene_id
TX50_RS00080,0.8104322096630487,3731.197555154917,0.0003618786304642,0.0027118920849766,RNA,C3vsC1_rna,PMM0013,tier1:gene_id
TX50_RS00085,0.8807697081392113,152.214865749413,0.0328067567421869,0.0948911814424711,RNA,C3vsC1_rna,PMM0014,tier1:gene_id
TX50_RS00090,1.5374392194964557,484.4131595931976,9.128591288596168e-09,3.3794044950383013e-07,RNA,C3vsC1_rna,PMM0015,tier1:gene_id
TX50_RS00095,1.3456990342321602,2005.5983256409688,9.645563675932333e-06,0.0001303207179865,RNA,C3vsC1_rna,PMM0016,tier1:gene_id
TX50_RS00100,1.281767958433473,797.2286011515466,2.6498118405585424e-07,6.614254904038249e-06,RNA,C3vsC1_rna,PMM0017,tier1:gene_id
TX50_RS00105,0.9249840171507304,122.61403320410712,0.0008173673340524,0.0049932242090137,RNA,C3vsC1_rna,PMM0018,tier1:gene_id
TX50_RS00110,2.330562284639138,118.48371371296324,2.1995382397782003e-06,3.9147550786821625e-05,RNA,C3vsC1_rna,PMM0019,tier1:gene_id
TX50_RS00115,-1.325679997445004,1285.6215432364038,2.7362189957591292e-08,8.88551115991254e-07,RNA,C3vsC1_rna,PMM0020,tier1:gene_id
TX50_RS00120,0.6342567988040715,42.339481703011565,0.1590117444627789,0.302187617043741,RNA,C3vsC1_rna,PMM0021,tier1:gene_id
TX50_RS00125,0.4582898169856269,155.75629339921082,0.1394089964639497,0.2762805700800546,RNA,C3vsC1_rna,PMM0022,tier1:gene_id
TX50_RS00130,-1.215695239102556,4439.613777640853,0.0053302882353573,0.0226812954566585,RNA,C3vsC1_rna,PMM0023,tier1:gene_id
TX50_RS00135,0.0579911074292247,234.4198601386992,0.7906749184284396,0.8644643087724019,RNA,C3vsC1_rna,PMM0024,tier1:gene_id
TX50_RS00140,-0.3529577568081105,1824.020450747372,0.3671096571359358,0.5311792662888497,RNA,C3vsC1_rna,PMM0025,tier1:gene_id
TX50_RS00145,-0.2374472241146723,820.0887505729042,0.4298316172408967,0.586739176631932,RNA,C3vsC1_rna,PMM0026,tier1:gene_id
TX50_RS00150,-0.1610116838371853,996.0900424406376,0.3870087507352676,0.5502921425102204,RNA,C3vsC1_rna,PMM0027,tier1:gene_id
