gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
TX50_RS00020,-0.0713753086457651,1911.213421411726,0.827074841038975,0.9335468854569686,RNA,C2vsC1_rna
TX50_RS00025,-0.3163752225400918,129.7267810834447,0.3134285899243809,,RNA,C2vsC1_rna
TX50_RS00030,-0.2994975191197488,1008.790198462983,0.3682397542569181,0.7321030153946718,RNA,C2vsC1_rna
TX50_RS00035,0.0480084452391098,436.5257304907816,0.8382155914956099,0.9337410244709948,RNA,C2vsC1_rna
TX50_RS00040,-0.0640043371591453,836.8079504884151,0.8138399120984507,0.9262394015159938,RNA,C2vsC1_rna
TX50_RS00045,-0.1557068726277896,162.04778179795971,0.7099072467179139,,RNA,C2vsC1_rna
TX50_RS00050,0.0632773247656462,364.4287619302709,0.8664173693005528,0.9514026867897872,RNA,C2vsC1_rna
TX50_RS00055,-0.0757201704234786,1881.381554903057,0.8253628965858497,0.9335468854569686,RNA,C2vsC1_rna
TX50_RS00060,-0.30147990076397,163.35588032998203,0.4078357962632862,,RNA,C2vsC1_rna
TX50_RS00065,-0.4669506129703363,217.24777771246605,0.0681683015691583,0.370310813647136,RNA,C2vsC1_rna
TX50_RS00070,-0.0497238800813716,117.64445387691146,0.8537143624344652,,RNA,C2vsC1_rna
TX50_RS00075,-0.6621578934111951,321.69076290321453,0.0366736249171669,0.2857955843296634,RNA,C2vsC1_rna
TX50_RS00080,0.0117412540389825,3731.197555154917,0.9587866927829024,0.979338504464176,RNA,C2vsC1_rna
TX50_RS00085,0.4555095378850025,152.214865749413,0.2664567170387455,,RNA,C2vsC1_rna
TX50_RS00090,0.7300321431180112,484.4131595931976,0.0063290019666954,0.1261197482817849,RNA,C2vsC1_rna
TX50_RS00095,0.7877227667975976,2005.5983256409688,0.0095578433326345,0.1582297522171456,RNA,C2vsC1_rna
TX50_RS00100,0.3794734638238949,797.2286011515466,0.1276367986878911,0.4694292998722438,RNA,C2vsC1_rna
TX50_RS00105,-0.1764960887433734,122.61403320410712,0.527098444891234,,RNA,C2vsC1_rna
TX50_RS00110,0.8183701043332331,118.48371371296324,0.0987365814785188,,RNA,C2vsC1_rna
TX50_RS00115,-0.3534317101045024,1285.6215432364038,0.1345035640842972,0.4732520596893926,RNA,C2vsC1_rna
TX50_RS00120,0.2400799538949268,42.339481703011565,0.5884237384961966,,RNA,C2vsC1_rna
TX50_RS00125,0.0801437714892945,155.75629339921082,0.7940302994507418,,RNA,C2vsC1_rna
TX50_RS00130,-0.568864205935069,4439.613777640853,0.1919339726068384,0.5506796700971072,RNA,C2vsC1_rna
TX50_RS00135,-0.0651321930508076,234.4198601386992,0.7602155518587412,0.9052399695586828,RNA,C2vsC1_rna
TX50_RS00140,0.1834032724391003,1824.020450747372,0.638732961100867,0.8571310107961498,RNA,C2vsC1_rna
TX50_RS00145,-0.4489565225992288,820.0887505729042,0.1342947543186081,0.4732520596893926,RNA,C2vsC1_rna
TX50_RS00150,-0.5624802826768098,996.0900424406376,0.0023903383666804,0.0654952712470438,RNA,C2vsC1_rna
TX50_RS00155,-0.3319730258352926,150.45836038586063,0.2134099432082434,,RNA,C2vsC1_rna
TX50_RS00160,-0.4150798609285679,186.39220490896807,0.2133376340899527,0.5730834484377162,RNA,C2vsC1_rna
TX50_RS00165,-2.49305448833884,286.6472569467633,0.017793159825149,0.2074606720038652,RNA,C2vsC1_rna
TX50_RS00170,-0.5302893305496684,274.3746596381312,0.0230151933442211,0.2452404911626501,RNA,C2vsC1_rna
TX50_RS00175,-0.072250559846998,126.50652751904808,0.8709772341297107,,RNA,C2vsC1_rna
TX50_RS00180,-0.2548848184411212,476.5836844367778,0.5785940623586148,0.8313141317552637,RNA,C2vsC1_rna
TX50_RS00185,0.2265284394757388,1087.254410304833,0.4246303382916963,0.7692476872193375,RNA,C2vsC1_rna
TX50_RS00190,-0.2576233905916695,1366.6149771174128,0.4647556548800683,0.793264279594717,RNA,C2vsC1_rna
TX50_RS00195,-0.205243299678717,165.9775424972949,0.5461821373997706,,RNA,C2vsC1_rna
TX50_RS00200,-0.4561379770670193,760.4466399012803,0.1233704081924719,0.4630615321196893,RNA,C2vsC1_rna
TX50_RS00205,-0.0423073785061677,72.88905629892997,0.886388845034646,,RNA,C2vsC1_rna
TX50_RS00210,-0.5029637582169239,299.6021107577577,0.1732255607464046,0.5291845836048185,RNA,C2vsC1_rna
TX50_RS00215,0.2683141061695941,172.53618513371424,0.3332524587241958,,RNA,C2vsC1_rna
TX50_RS00220,-0.0151256733164659,223.2278772446376,0.9752058119978848,0.988421700461168,RNA,C2vsC1_rna
TX50_RS00225,0.4250234868493142,345.71979205146306,0.1204524720666171,0.4583885742535153,RNA,C2vsC1_rna
TX50_RS00230,0.1854436251766903,1509.4428467801056,0.5026281683551751,0.8006983612169649,RNA,C2vsC1_rna
TX50_RS00235,-0.0464828144607827,869.845608418173,0.8361605717315138,0.9337410244709948,RNA,C2vsC1_rna
TX50_RS00240,0.2185029655300856,296.96836552933166,0.5609770295913002,0.8229104030264204,RNA,C2vsC1_rna
TX50_RS00245,-0.8038758973440573,317.90652351652795,0.0502614810516173,0.3358340493904999,RNA,C2vsC1_rna
TX50_RS00250,0.3584003011442755,248.02044000703688,0.2018737639148535,0.5629441530881845,RNA,C2vsC1_rna
TX50_RS00255,-0.1527668321496651,879.1178313774976,0.359064082422265,0.730696341251887,RNA,C2vsC1_rna
TX50_RS00260,0.4327081759164364,34.75861689718212,0.4632500556929537,,RNA,C2vsC1_rna
TX50_RS00265,-0.0022239056067334,126.1532452068055,0.995755233212678,,RNA,C2vsC1_rna
TX50_RS00270,-0.3370485333887572,2135.7217225934787,0.3816090873610344,0.733681803895188,RNA,C2vsC1_rna
TX50_RS00275,-0.5655448630529407,58.301378333665824,0.0354424925634147,,RNA,C2vsC1_rna
TX50_RS00280,-0.0414094207045878,146.46113330978926,0.9057859955879178,,RNA,C2vsC1_rna
TX50_RS00285,-0.2888414620744141,136.40335385384077,0.4828077675180011,,RNA,C2vsC1_rna
TX50_RS00290,-0.1168020811955182,540.6310380957149,0.769421814245868,0.9087136944110684,RNA,C2vsC1_rna
TX50_RS00295,-1.4046064271865375,500.1041838332091,0.0032584758687744,0.0801990092314721,RNA,C2vsC1_rna
