,,,P Values,,,,,,,,,,,,,,,,,,,
,,,400 ppm,400 ppm,400 ppm,400 ppm,400 ppm,400 ppm,800 ppm,800 ppm,800 ppm,800 ppm,800 ppm,800 ppm,Total Mutations,,,,Lineages Represented,,,
Significant In,Locus Tag,Product,MIT9312 v CC9311,MIT9312 v CCMP1005,MIT9312 v CCMP371,CC9311 v CCMP1005,CC9311 v CCMP371,CCMP1005 v CCMP371,MIT9312 v CC9311,MIT9312 v CCMP1005,MIT9312 v CCMP371,CC9311 v CCMP1005,CC9311 v CCMP371,CCMP1005 v CCMP371,MIT9312,CC9311,CCMP1005,CCMP371,MIT9312,CC9311,CCMP1005,CCMP371
MIT9312,EZ55_00835,hypothetical protein,2.12E-08,2.12E-08,2.12E-08,1,1,1,0.990210837,1,0.012499463,0.990210837,0.031276795,0.012499463,22,1,0,10,1,1,0,1
MIT9312,EZ55_01156,outer membrane transport energization protein TonB,0.61555154,0.260762484,0.260762484,0.929304159,0.929304159,1,0.797766843,0.424137766,0.424137766,0.929304159,0.929304159,1,11,4,0,0,8,4,0,0
MIT9312,EZ55_03612,fimbrial isopeptide formation D2 family protein,0.797766843,0.070597936,0.260762484,0.004518829,0.031276795,0.929304159,0.797766843,0.000119714,0.000441386,0.00000139,0.00000669,0.990210837,7,1,29,26,7,1,8,8
MIT9312,EZ55_03674,signal recognition particle-docking protein FtsY,0.0000296,0.070597936,0.070597936,0.143304042,0.143304042,1,0.000000279,0.012499463,0.001481491,0.070597936,0.260762484,0.929304159,7,40,25,27,6,12,10,10
CC9311,EZ55_02922,fucose permease,0.990210837,0.990210837,1,1,0.990210837,0.990210837,0.0000296,0.990210837,1,0.000119714,0.0000296,0.990210837,0,16,2,0,0,7,2,0
CC9311,EZ55_00474,oligoribonuclease,0.070597936,0.61555154,1,0.61555154,0.070597936,0.61555154,0.143304042,0.990210837,0.929304159,0.260762484,0.424137766,0.990210837,0,15,5,2,0,7,4,2
CC9311,EZ55_01218,spore cortex formation protein SpoVR/YcgB (stage V sporulation),0.143304042,1,0.990210837,0.143304042,0.260762484,0.990210837,0.61555154,0.990210837,0.929304159,0.424137766,0.260762484,0.990210837,3,14,2,2,3,12,2,2
CC9311,EZ55_00518,gamma-glutamyltranspeptidase/glutathione hydrolase,0.424137766,0.990210837,1,0.260762484,0.424137766,0.990210837,0.260762484,0.929304159,0.990210837,0.61555154,0.143304042,0.797766843,3,14,4,2,3,9,3,2
CC9311,EZ55_03762,fructokinase,0.070597936,0.929304159,1,0.260762484,0.070597936,0.929304159,0.260762484,0.990210837,1,0.424137766,0.260762484,0.990210837,0,14,3,0,0,9,3,0
CC9311,EZ55_00851,hydrophobe/amphiphile efflux-1 (HAE1) family protein,0.990210837,0.797766843,0.61555154,0.61555154,0.424137766,0.990210837,0.61555154,0.797766843,0.990210837,0.143304042,0.424137766,0.929304159,8,13,2,3,5,9,2,3
